"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2015-01-01","20:00","Denver Nuggets",101,"Chicago Bulls",106,21794,""
"2015-01-01","20:00","Sacramento Kings",110,"Minnesota Timberwolves",107,13337,""
"2015-01-02","19:00","Cleveland Cavaliers",91,"Charlotte Hornets",87,19307,""
"2015-01-02","19:00","Brooklyn Nets",100,"Orlando Magic",98,17008,""
"2015-01-02","19:30","Dallas Mavericks",119,"Boston Celtics",101,18624,""
"2015-01-02","19:30","Detroit Pistons",97,"New York Knicks",81,19812,""
"2015-01-02","20:00","Houston Rockets",83,"New Orleans Pelicans",111,17705,""
"2015-01-02","20:00","Washington Wizards",102,"Oklahoma City Thunder",109,18203,""
"2015-01-02","20:30","Indiana Pacers",94,"Milwaukee Bucks",91,16238,""
"2015-01-02","21:00","Philadelphia 76ers",96,"Phoenix Suns",112,16514,""
"2015-01-02","21:00","Atlanta Hawks",98,"Utah Jazz",92,19029,""
"2015-01-02","22:30","Toronto Raptors",105,"Golden State Warriors",126,19596,""
"2015-01-02","22:30","Memphis Grizzlies",109,"Los Angeles Lakers",106,18997,""
"2015-01-03","19:00","Charlotte Hornets",98,"Orlando Magic",90,15274,""
"2015-01-03","20:00","Boston Celtics",104,"Chicago Bulls",109,21820,""
"2015-01-03","20:00","Miami Heat",79,"Houston Rockets",115,18338,""
"2015-01-03","20:00","Utah Jazz",101,"Minnesota Timberwolves",89,13702,""
"2015-01-03","20:30","Washington Wizards",92,"San Antonio Spurs",101,18581,""
"2015-01-03","21:00","Memphis Grizzlies",85,"Denver Nuggets",114,16350,""
"2015-01-03","22:00","Atlanta Hawks",115,"Portland Trail Blazers",107,19829,""
"2015-01-03","22:30","Philadelphia 76ers",91,"Los Angeles Clippers",127,19060,""
"2015-01-04","13:00","Dallas Mavericks",109,"Cleveland Cavaliers",90,20562,""
"2015-01-04","18:00","Sacramento Kings",95,"Detroit Pistons",114,12254,""
"2015-01-04","18:00","Brooklyn Nets",84,"Miami Heat",88,20181,""
"2015-01-04","19:30","Milwaukee Bucks",95,"New York Knicks",82,19812,""
"2015-01-04","20:00","Toronto Raptors",109,"Phoenix Suns",125,17166,""
"2015-01-04","21:30","Indiana Pacers",87,"Los Angeles Lakers",88,18997,""
"2015-01-05","19:00","Cleveland Cavaliers",92,"Philadelphia 76ers",95,17771,""
"2015-01-05","19:30","Charlotte Hornets",104,"Boston Celtics",95,16720,""
"2015-01-05","19:30","Dallas Mavericks",96,"Brooklyn Nets",88,17732,""
"2015-01-05","20:00","Houston Rockets",105,"Chicago Bulls",114,21510,""
"2015-01-05","20:00","New York Knicks",83,"Memphis Grizzlies",105,16888,""
"2015-01-05","20:00","Denver Nuggets",110,"Minnesota Timberwolves",101,10386,""
"2015-01-05","20:00","Washington Wizards",92,"New Orleans Pelicans",85,16182,""
"2015-01-05","21:00","Indiana Pacers",105,"Utah Jazz",101,17378,""
"2015-01-05","22:00","Los Angeles Lakers",94,"Portland Trail Blazers",98,19827,""
"2015-01-05","22:30","Oklahoma City Thunder",91,"Golden State Warriors",117,19596,""
"2015-01-05","22:30","Atlanta Hawks",107,"Los Angeles Clippers",98,19060,""
"2015-01-06","20:00","Phoenix Suns",102,"Milwaukee Bucks",96,12311,""
"2015-01-06","20:30","Detroit Pistons",105,"San Antonio Spurs",104,18581,""
"2015-01-07","19:00","New Orleans Pelicans",94,"Charlotte Hornets",98,15171,""
"2015-01-07","19:00","Houston Rockets",105,"Cleveland Cavaliers",93,20562,""
"2015-01-07","19:00","Milwaukee Bucks",97,"Philadelphia 76ers",77,10288,""
"2015-01-07","19:00","New York Knicks",91,"Washington Wizards",101,16902,""
"2015-01-07","19:30","Memphis Grizzlies",86,"Atlanta Hawks",96,17126,""
"2015-01-07","19:30","Boston Celtics",89,"Brooklyn Nets",81,16005,""
"2015-01-07","20:00","Utah Jazz",97,"Chicago Bulls",77,21379,""
"2015-01-07","20:30","Detroit Pistons",108,"Dallas Mavericks",95,20279,""
"2015-01-07","21:00","Orlando Magic",90,"Denver Nuggets",93,13513,""
"2015-01-07","21:30","Phoenix Suns",113,"Minnesota Timberwolves",111,10547,""
"2015-01-07","22:00","Oklahoma City Thunder",83,"Sacramento Kings",104,16037,""
"2015-01-07","22:30","Indiana Pacers",102,"Golden State Warriors",117,19596,""
"2015-01-07","22:30","Los Angeles Lakers",89,"Los Angeles Clippers",114,19487,""
"2015-01-08","19:30","Charlotte Hornets",103,"Toronto Raptors",95,19800,""
"2015-01-08","20:00","Houston Rockets",120,"New York Knicks",96,19812,""
"2015-01-08","22:30","Miami Heat",83,"Portland Trail Blazers",99,19441,""
"2015-01-09","19:00","Boston Celtics",103,"Indiana Pacers",107,18165,""
"2015-01-09","19:30","Philadelphia 76ers",90,"Brooklyn Nets",88,16172,""
"2015-01-09","19:30","Atlanta Hawks",106,"Detroit Pistons",103,18859,""
"2015-01-09","20:00","Memphis Grizzlies",95,"New Orleans Pelicans",106,17639,""
"2015-01-09","20:00","Utah Jazz",94,"Oklahoma City Thunder",99,18203,""
"2015-01-09","20:00","Chicago Bulls",86,"Washington Wizards",102,20356,""
"2015-01-09","20:30","Minnesota Timberwolves",84,"Milwaukee Bucks",98,15480,""
"2015-01-09","20:30","Phoenix Suns",95,"San Antonio Spurs",100,18581,""
"2015-01-09","22:00","Denver Nuggets",118,"Sacramento Kings",108,16029,""
"2015-01-09","22:30","Cleveland Cavaliers",94,"Golden State Warriors",112,19596,""
"2015-01-09","22:30","Orlando Magic",84,"Los Angeles Lakers",101,18997,""
"2015-01-10","13:00","Charlotte Hornets",110,"New York Knicks",82,19812,""
"2015-01-10","15:30","Dallas Mavericks",100,"Los Angeles Clippers",120,19060,""
"2015-01-10","19:30","Brooklyn Nets",93,"Detroit Pistons",98,19301,""
"2015-01-10","19:30","Indiana Pacers",92,"Philadelphia 76ers",93,17496,""
"2015-01-10","19:30","Boston Celtics",96,"Toronto Raptors",109,19800,""
"2015-01-10","20:00","Milwaukee Bucks",87,"Chicago Bulls",95,21781,""
"2015-01-10","20:00","Utah Jazz",82,"Houston Rockets",97,18235,""
"2015-01-10","20:00","San Antonio Spurs",108,"Minnesota Timberwolves",93,17871,""
"2015-01-10","22:00","Orlando Magic",92,"Portland Trail Blazers",103,19546,""
"2015-01-11","15:00","Washington Wizards",89,"Atlanta Hawks",120,18057,""
"2015-01-11","15:30","Miami Heat",104,"Los Angeles Clippers",90,19060,""
"2015-01-11","18:00","Phoenix Suns",110,"Memphis Grizzlies",122,17212,""
"2015-01-11","21:00","Cleveland Cavaliers",84,"Sacramento Kings",103,16143,""
"2015-01-11","21:30","Portland Trail Blazers",106,"Los Angeles Lakers",94,18997,""
"2015-01-12","19:30","New Orleans Pelicans",100,"Boston Celtics",108,16905,""
"2015-01-12","19:30","Houston Rockets",113,"Brooklyn Nets",99,16115,""
"2015-01-12","19:30","Detroit Pistons",114,"Toronto Raptors",111,19800,""
