"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1999-03-01","","New Jersey Nets",99,"Boston Celtics",97,17747,""
"1999-03-01","","Toronto Raptors",88,"Charlotte Hornets",91,18039,""
"1999-03-01","","Cleveland Cavaliers",78,"New York Knicks",85,19763,""
"1999-03-01","","Atlanta Hawks",67,"Orlando Magic",70,15359,""
"1999-03-01","","Los Angeles Lakers",97,"Phoenix Suns",91,19023,""
"1999-03-01","","Seattle SuperSonics",105,"Sacramento Kings",102,16786,""
"1999-03-01","","Philadelphia 76ers",104,"Washington Wizards",91,13814,""
"1999-03-02","","Washington Wizards",97,"Atlanta Hawks",77,8139,"at Atlanta, GA (Alexander Memorial Coliseum at McDonald's Center)"
"1999-03-02","","Detroit Pistons",108,"Chicago Bulls",78,22432,""
"1999-03-02","","Boston Celtics",99,"Cleveland Cavaliers",116,12906,""
"1999-03-02","","Los Angeles Clippers",99,"Dallas Mavericks",112,13492,""
"1999-03-02","","San Antonio Spurs",99,"Houston Rockets",82,16285,""
"1999-03-02","","Denver Nuggets",81,"Indiana Pacers",88,14530,""
"1999-03-02","","New York Knicks",84,"Miami Heat",85,15200,""
"1999-03-02","","Golden State Warriors",78,"Minnesota Timberwolves",89,14776,""
"1999-03-02","","Milwaukee Bucks",94,"New Jersey Nets",86,15180,""
"1999-03-02","","Utah Jazz",100,"Portland Trail Blazers",102,19980,""
"1999-03-02","","Sacramento Kings",111,"Vancouver Grizzlies",101,13252,""
"1999-03-03","","Phoenix Suns",95,"Los Angeles Lakers",101,17505,""
"1999-03-03","","Golden State Warriors",78,"Milwaukee Bucks",106,12136,""
"1999-03-03","","Charlotte Hornets",76,"Orlando Magic",93,15421,""
"1999-03-03","","Chicago Bulls",86,"Philadelphia 76ers",102,11510,""
"1999-03-03","","Portland Trail Blazers",97,"Sacramento Kings",93,15160,""
"1999-03-03","","Vancouver Grizzlies",86,"Utah Jazz",109,18556,""
"1999-03-03","","Indiana Pacers",106,"Washington Wizards",95,12912,""
"1999-03-04","","Toronto Raptors",86,"Atlanta Hawks",77,7877,"at Atlanta, GA (Alexander Memorial Coliseum at McDonald's Center)"
"1999-03-04","","Detroit Pistons",99,"Cleveland Cavaliers",84,13248,""
"1999-03-04","","San Antonio Spurs",95,"Dallas Mavericks",79,14719,""
"1999-03-04","","Los Angeles Clippers",77,"Houston Rockets",96,16285,""
"1999-03-04","","Denver Nuggets",87,"Miami Heat",95,14834,""
"1999-03-04","","Charlotte Hornets",96,"New Jersey Nets",82,14728,""
"1999-03-04","","Phoenix Suns",101,"Seattle SuperSonics",93,17072,""
"1999-03-04","","Minnesota Timberwolves",102,"Vancouver Grizzlies",93,13329,""
"1999-03-05","","Denver Nuggets",94,"Boston Celtics",102,18624,""
"1999-03-05","","Golden State Warriors",102,"Indiana Pacers",83,16184,""
"1999-03-05","","Seattle SuperSonics",100,"Los Angeles Lakers",103,17505,""
"1999-03-05","","New York Knicks",87,"Milwaukee Bucks",88,16843,""
"1999-03-05","","Miami Heat",89,"Philadelphia 76ers",78,19949,""
"1999-03-05","","Minnesota Timberwolves",85,"Portland Trail Blazers",97,19264,""
"1999-03-05","","Orlando Magic",89,"Toronto Raptors",84,15601,""
"1999-03-05","","Dallas Mavericks",95,"Utah Jazz",106,19539,""
"1999-03-05","","Charlotte Hornets",85,"Washington Wizards",86,15703,""
"1999-03-06","","Golden State Warriors",80,"Cleveland Cavaliers",97,12894,""
"1999-03-06","","Detroit Pistons",82,"Orlando Magic",87,17248,""
