"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2006-12-01","19:00","Boston Celtics",102,"Toronto Raptors",106,16562,""
"2006-12-01","19:00","Charlotte Bobcats",109,"Washington Wizards",121,18853,""
"2006-12-01","19:30","Cleveland Cavaliers",106,"Atlanta Hawks",95,19650,""
"2006-12-01","20:00","New York Knicks",100,"Detroit Pistons",108,22076,""
"2006-12-01","20:00","Denver Nuggets",106,"Minnesota Timberwolves",92,14768,""
"2006-12-01","20:00","Chicago Bulls",111,"New Orleans/Oklahoma City Hornets",108,19164,""
"2006-12-01","20:30","Sacramento Kings",90,"Dallas Mavericks",109,20277,""
"2006-12-01","21:00","Milwaukee Bucks",116,"Phoenix Suns",122,18422,""
"2006-12-01","22:00","Orlando Magic",91,"Portland Trail Blazers",89,13519,""
"2006-12-01","22:30","Indiana Pacers",103,"Seattle SuperSonics",105,14413,""
"2006-12-02","19:30","Philadelphia 76ers",107,"New Jersey Nets",112,18885,""
"2006-12-02","20:00","Miami Heat",98,"Memphis Grizzlies",97,18119,""
"2006-12-02","20:00","Toronto Raptors",103,"New York Knicks",100,17525,""
"2006-12-02","20:00","Sacramento Kings",98,"San Antonio Spurs",100,18797,""
"2006-12-02","20:30","Washington Wizards",94,"Chicago Bulls",112,22180,""
"2006-12-02","20:30","Cleveland Cavaliers",63,"Houston Rockets",81,18260,""
"2006-12-02","21:00","Indiana Pacers",101,"Denver Nuggets",121,19155,""
"2006-12-02","21:00","Seattle SuperSonics",107,"Utah Jazz",109,19790,""
"2006-12-02","22:30","Milwaukee Bucks",115,"Golden State Warriors",110,18086,""
"2006-12-02","22:30","Los Angeles Lakers",97,"Los Angeles Clippers",88,20550,""
"2006-12-03","18:00","Detroit Pistons",89,"Charlotte Bobcats",97,13272,""
"2006-12-03","18:00","Minnesota Timberwolves",95,"Philadelphia 76ers",84,13039,""
"2006-12-03","21:00","Atlanta Hawks",107,"Portland Trail Blazers",96,12650,""
"2006-12-03","21:30","Orlando Magic",91,"Los Angeles Clippers",116,17117,""
"2006-12-04","19:00","Dallas Mavericks",97,"Washington Wizards",106,14891,""
"2006-12-04","19:30","Memphis Grizzlies",90,"New York Knicks",98,15233,""
"2006-12-04","20:00","Golden State Warriors",89,"San Antonio Spurs",129,18797,""
"2006-12-04","20:30","Boston Celtics",82,"Chicago Bulls",100,21794,""
"2006-12-04","21:00","Milwaukee Bucks",88,"Utah Jazz",101,18536,""
"2006-12-04","22:00","Orlando Magic",92,"Sacramento Kings",89,17317,""
"2006-12-04","22:30","Indiana Pacers",87,"Los Angeles Lakers",101,18997,""
"2006-12-05","19:30","Portland Trail Blazers",88,"Detroit Pistons",85,22076,""
"2006-12-05","19:30","Dallas Mavericks",92,"New Jersey Nets",75,16794,""
"2006-12-05","20:30","Golden State Warriors",90,"Houston Rockets",118,14109,""
"2006-12-05","21:00","Sacramento Kings",102,"Phoenix Suns",127,18422,""
"2006-12-05","22:00","Atlanta Hawks",87,"Seattle SuperSonics",102,14391,""
"2006-12-05","22:30","Miami Heat",97,"Los Angeles Clippers",101,19060,""
"2006-12-06","19:00","San Antonio Spurs",96,"Charlotte Bobcats",76,14066,""
"2006-12-06","19:00","Toronto Raptors",91,"Cleveland Cavaliers",95,20119,""
"2006-12-06","19:00","Orlando Magic",80,"Indiana Pacers",94,15015,""
"2006-12-06","19:30","Memphis Grizzlies",98,"Boston Celtics",96,15649,""
"2006-12-06","19:30","Washington Wizards",113,"New York Knicks",102,16272,""
"2006-12-06","20:00","Portland Trail Blazers",94,"Milwaukee Bucks",102,13687,""
"2006-12-06","20:00","Houston Rockets",84,"Minnesota Timberwolves",90,15017,""
"2006-12-06","21:00","Philadelphia 76ers",94,"Chicago Bulls",121,21908,""
"2006-12-06","21:00","Atlanta Hawks",98,"Denver Nuggets",96,13126,""
"2006-12-06","22:30","New Orleans/Oklahoma City Hornets",105,"Los Angeles Lakers",89,18535,""
"2006-12-07","19:30","Phoenix Suns",161,"New Jersey Nets",157,16966,""
"2006-12-07","20:00","Detroit Pistons",92,"Dallas Mavericks",82,20152,""
"2006-12-07","22:30","Miami Heat",93,"Sacramento Kings",91,17317,""
"2006-12-08","19:00","Houston Rockets",92,"Charlotte Bobcats",62,14414,""
"2006-12-08","19:00","Portland Trail Blazers",95,"Indiana Pacers",108,15197,""
"2006-12-08","19:00","Detroit Pistons",87,"Orlando Magic",83,17451,""
"2006-12-08","19:30","Phoenix Suns",116,"Boston Celtics",111,18624,""
"2006-12-08","20:00","Utah Jazz",103,"Minnesota Timberwolves",110,14227,""
"2006-12-08","20:00","Washington Wizards",113,"Philadelphia 76ers",98,15080,""
"2006-12-08","20:00","Los Angeles Clippers",82,"San Antonio Spurs",111,18797,""
"2006-12-08","20:30","Toronto Raptors",90,"Chicago Bulls",93,21797,""
"2006-12-08","20:30","Memphis Grizzlies",94,"Milwaukee Bucks",100,14836,""
"2006-12-08","22:30","Miami Heat",107,"Denver Nuggets",123,19155,""
"2006-12-08","22:30","Atlanta Hawks",95,"Los Angeles Lakers",106,18997,""
"2006-12-08","22:30","New Orleans/Oklahoma City Hornets",74,"Seattle SuperSonics",94,15913,""
"2006-12-09","19:00","Philadelphia 76ers",84,"Orlando Magic",86,17451,""
"2006-12-09","19:00","Houston Rockets",114,"Washington Wizards",109,20173,""
"2006-12-09","19:30","Indiana Pacers",75,"Cleveland Cavaliers",107,20562,""
"2006-12-09","19:30","Boston Celtics",92,"New Jersey Nets",90,17490,""
"2006-12-09","19:30","Milwaukee Bucks",107,"New York Knicks",115,17979,""
"2006-12-09","20:00","Los Angeles Clippers",89,"Memphis Grizzlies",82,14509,""
"2006-12-09","20:30","Minnesota Timberwolves",91,"Chicago Bulls",81,22011,""
"2006-12-09","20:30","Denver Nuggets",90,"Dallas Mavericks",105,20343,""
"2006-12-09","22:30","New Orleans/Oklahoma City Hornets",80,"Golden State Warriors",101,17105,""
"2006-12-10","13:00","Portland Trail Blazers",93,"Toronto Raptors",83,15542,""
"2006-12-10","18:00","Phoenix Suns",114,"Charlotte Bobcats",84,13571,""
"2006-12-10","21:00","Atlanta Hawks",92,"Sacramento Kings",117,17317,""
"2006-12-10","21:00","Golden State Warriors",115,"Seattle SuperSonics",117,16138,""
"2006-12-10","21:30","San Antonio Spurs",99,"Los Angeles Lakers",106,18997,""
"2006-12-11","19:00","Phoenix Suns",103,"Orlando Magic",89,16533,""
"2006-12-11","19:00","Portland Trail Blazers",81,"Philadelphia 76ers",79,11348,""
"2006-12-11","19:30","Toronto Raptors",77,"Miami Heat",99,19600,""
"2006-12-11","19:30","Memphis Grizzlies",92,"New Jersey Nets",105,12111,""
"2006-12-11","19:30","Boston Celtics",97,"New York Knicks",90,16621,""
"2006-12-11","20:00","Cleveland Cavaliers",89,"New Orleans/Oklahoma City Hornets",95,19164,""
"2006-12-11","20:30","Indiana Pacers",91,"Chicago Bulls",106,21764,""
"2006-12-11","21:00","Dallas Mavericks",79,"Utah Jazz",101,19911,""
"2006-12-11","22:30","San Antonio Spurs",103,"Los Angeles Clippers",81,18147,""
"2006-12-12","19:00","Denver Nuggets",100,"Atlanta Hawks",87,14831,""
"2006-12-12","20:00","Seattle SuperSonics",93,"Milwaukee Bucks",94,13374,""
"2006-12-12","20:30","Los Angeles Lakers",102,"Houston Rockets",94,18392,""
"2006-12-12","22:30","Sacramento Kings",113,"Golden State Warriors",126,17574,""
"2006-12-13","19:00","Charlotte Bobcats",101,"Cleveland Cavaliers",104,20562,""
"2006-12-13","19:00","Detroit Pistons",90,"Indiana Pacers",101,15817,""
"2006-12-13","19:00","Phoenix Suns",99,"Miami Heat",89,19600,""
"2006-12-13","19:00","Toronto Raptors",91,"Orlando Magic",84,15417,""
"2006-12-13","19:00","Boston Celtics",101,"Philadelphia 76ers",81,13211,""
"2006-12-13","19:00","Denver Nuggets",91,"Washington Wizards",120,14304,""
"2006-12-13","19:30","Milwaukee Bucks",95,"New Jersey Nets",108,15070,""
"2006-12-13","19:30","Atlanta Hawks",82,"New York Knicks",94,15895,""
"2006-12-13","20:00","Portland Trail Blazers",85,"Memphis Grizzlies",79,13221,""
"2006-12-13","20:00","Minnesota Timberwolves",82,"San Antonio Spurs",95,18362,""
"2006-12-13","20:30","Seattle SuperSonics",84,"Chicago Bulls",99,21812,""
"2006-12-13","21:30","Los Angeles Lakers",101,"Dallas Mavericks",110,20424,""
"2006-12-13","22:30","Utah Jazz",105,"Los Angeles Clippers",86,18220,""
"2006-12-14","19:00","Orlando Magic",89,"Charlotte Bobcats",99,17751,""
"2006-12-14","21:30","San Antonio Spurs",103,"New Orleans/Oklahoma City Hornets",77,15140,"at New Orleans, LA"
"2006-12-14","22:30","Houston Rockets",107,"Golden State Warriors",109,19596,""
"2006-12-15","19:00","New York Knicks",96,"Indiana Pacers",112,15231,""
"2006-12-15","19:00","New Jersey Nets",78,"Toronto Raptors",90,19897,""
"2006-12-15","19:00","Miami Heat",95,"Washington Wizards",106,20173,""
"2006-12-15","19:30","Denver Nuggets",114,"Boston Celtics",119,15607,""
"2006-12-15","19:30","Seattle SuperSonics",84,"Cleveland Cavaliers",106,20562,""
"2006-12-15","20:00","Philadelphia 76ers",79,"Dallas Mavericks",93,20219,""
"2006-12-15","20:00","Atlanta Hawks",97,"Memphis Grizzlies",88,14463,""
"2006-12-15","20:30","Milwaukee Bucks",111,"Chicago Bulls",117,21972,""
"2006-12-15","21:00","Golden State Warriors",101,"Phoenix Suns",105,18422,""
"2006-12-15","21:00","Sacramento Kings",98,"Utah Jazz",97,19911,""
"2006-12-15","22:00","Los Angeles Clippers",99,"Portland Trail Blazers",109,16210,""
"2006-12-15","22:30","Houston Rockets",101,"Los Angeles Lakers",112,18997,""
"2006-12-16","19:00","Chicago Bulls",106,"Atlanta Hawks",104,17236,""
"2006-12-16","19:00","Boston Celtics",106,"Charlotte Bobcats",100,15109,""
"2006-12-16","19:00","Cleveland Cavaliers",74,"Orlando Magic",81,17451,""
