"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1998-03-01","","Portland Trail Blazers",101,"Boston Celtics",102,18624,""
"1998-03-01","","Golden State Warriors",82,"Cleveland Cavaliers",102,14114,""
"1998-03-01","","Utah Jazz",106,"Houston Rockets",100,16285,""
"1998-03-01","","Denver Nuggets",63,"Indiana Pacers",90,16650,""
"1998-03-01","","New Jersey Nets",84,"Miami Heat",85,15200,""
"1998-03-01","","Detroit Pistons",113,"Minnesota Timberwolves",115,18651,""
"1998-03-01","","Los Angeles Lakers",89,"New York Knicks",101,19763,""
"1998-03-01","","Phoenix Suns",87,"Seattle SuperSonics",89,17072,""
"1998-03-01","","Atlanta Hawks",101,"Vancouver Grizzlies",76,15371,""
"1998-03-02","","Golden State Warriors",83,"Charlotte Hornets",112,22247,""
"1998-03-02","","Dallas Mavericks",94,"Detroit Pistons",100,15682,""
"1998-03-02","","San Antonio Spurs",116,"Sacramento Kings",95,14108,""
"1998-03-02","","Los Angeles Lakers",86,"Washington Wizards",96,20674,""
"1998-03-03","","Denver Nuggets",90,"Chicago Bulls",118,23810,""
"1998-03-03","","Los Angeles Clippers",97,"Houston Rockets",107,16285,""
"1998-03-03","","Seattle SuperSonics",97,"Miami Heat",91,15200,""
"1998-03-03","","Dallas Mavericks",110,"Minnesota Timberwolves",99,18493,""
"1998-03-03","","New Jersey Nets",91,"New York Knicks",94,19763,""
"1998-03-03","","Phoenix Suns",93,"Portland Trail Blazers",98,21538,""
"1998-03-03","","Utah Jazz",108,"Toronto Raptors",93,16448,""
"1998-03-03","","Indiana Pacers",111,"Vancouver Grizzlies",103,15095,""
"1998-03-04","","Utah Jazz",110,"Boston Celtics",94,18624,""
"1998-03-04","","Minnesota Timberwolves",102,"Charlotte Hornets",112,22493,""
"1998-03-04","","Toronto Raptors",88,"Cleveland Cavaliers",122,15017,""
"1998-03-04","","San Antonio Spurs",83,"Golden State Warriors",90,10812,""
"1998-03-04","","Indiana Pacers",95,"Los Angeles Lakers",104,17505,""
"1998-03-04","","Seattle SuperSonics",83,"Orlando Magic",96,17248,""
"1998-03-04","","Milwaukee Bucks",80,"Philadelphia 76ers",87,12768,""
"1998-03-04","","Detroit Pistons",89,"Sacramento Kings",109,14772,""
"1998-03-05","","Los Angeles Clippers",109,"Dallas Mavericks",119,10497,""
"1998-03-05","","Miami Heat",117,"Houston Rockets",93,16285,""
"1998-03-05","","Denver Nuggets",87,"Milwaukee Bucks",104,13227,""
"1998-03-05","","Detroit Pistons",93,"Phoenix Suns",102,19023,""
"1998-03-05","","New York Knicks",90,"Washington Wizards",103,20674,""
"1998-03-06","","Denver Nuggets",94,"Atlanta Hawks",115,8827,"at Atlanta, GA (Alexander Memorial Coliseum at McDonald's Center)"
"1998-03-06","","Washington Wizards",98,"Boston Celtics",108,18624,""
"1998-03-06","","Seattle SuperSonics",98,"Charlotte Hornets",104,24042,""
"1998-03-06","","Indiana Pacers",101,"Golden State Warriors",87,13148,""
"1998-03-06","","San Antonio Spurs",84,"Los Angeles Lakers",91,17505,""
"1998-03-06","","Toronto Raptors",91,"Minnesota Timberwolves",113,18156,""
"1998-03-06","","Utah Jazz",122,"New Jersey Nets",115,20049,""
"1998-03-06","","Cleveland Cavaliers",89,"Orlando Magic",91,17248,""
"1998-03-06","","New York Knicks",71,"Philadelphia 76ers",80,20615,""
