"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1998-04-01","","Toronto Raptors",91,"Atlanta Hawks",105,10441,""
"1998-04-01","","Milwaukee Bucks",106,"Denver Nuggets",100,11101,""
"1998-04-01","","Cleveland Cavaliers",92,"Detroit Pistons",90,17846,""
"1998-04-01","","Boston Celtics",98,"Orlando Magic",87,17248,""
"1998-04-01","","Portland Trail Blazers",89,"Utah Jazz",98,19911,""
"1998-04-01","","Philadelphia 76ers",112,"Washington Wizards",91,19713,""
"1998-04-02","","Golden State Warriors",104,"Houston Rockets",94,16285,""
"1998-04-02","","Minnesota Timberwolves",108,"Indiana Pacers",111,14869,""
"1998-04-02","","Los Angeles Lakers",117,"New Jersey Nets",106,20049,""
"1998-04-02","","Los Angeles Clippers",70,"New York Knicks",81,19763,""
"1998-04-02","","Miami Heat",89,"San Antonio Spurs",103,14833,""
"1998-04-02","","Dallas Mavericks",86,"Seattle SuperSonics",107,17072,""
"1998-04-03","","Houston Rockets",87,"Atlanta Hawks",107,21828,""
"1998-04-03","","Indiana Pacers",89,"Charlotte Hornets",96,24042,""
"1998-04-03","","Minnesota Timberwolves",93,"Chicago Bulls",107,23985,""
"1998-04-03","","Los Angeles Lakers",105,"Cleveland Cavaliers",93,20562,""
"1998-04-03","","Boston Celtics",101,"Detroit Pistons",100,22076,""
"1998-04-03","","Los Angeles Clippers",78,"Philadelphia 76ers",93,14240,""
"1998-04-03","","Dallas Mavericks",102,"Portland Trail Blazers",109,20128,""
"1998-04-03","","Milwaukee Bucks",87,"Sacramento Kings",86,13287,""
"1998-04-03","","Denver Nuggets",75,"Utah Jazz",97,19911,""
"1998-04-03","","Seattle SuperSonics",138,"Vancouver Grizzlies",98,19193,""
"1998-04-03","","Toronto Raptors",112,"Washington Wizards",120,18324,""
"1998-04-04","","Charlotte Hornets",88,"Miami Heat",101,15200,""
"1998-04-04","","New York Knicks",94,"New Jersey Nets",97,20049,""
"1998-04-04","","Portland Trail Blazers",83,"Phoenix Suns",90,19023,""
"1998-04-04","","Golden State Warriors",80,"San Antonio Spurs",88,18887,""
"1998-04-05","","Minnesota Timberwolves",97,"Atlanta Hawks",96,15165,""
"1998-04-05","","New York Knicks",92,"Boston Celtics",102,18624,""
"1998-04-05","","Los Angeles Clippers",93,"Cleveland Cavaliers",94,15606,""
"1998-04-05","","Seattle SuperSonics",87,"Denver Nuggets",83,15945,""
"1998-04-05","","Los Angeles Lakers",105,"Detroit Pistons",103,22076,""
"1998-04-05","","Chicago Bulls",109,"Houston Rockets",94,16285,""
"1998-04-05","","Milwaukee Bucks",92,"Indiana Pacers",93,16478,""
"1998-04-05","","Toronto Raptors",104,"Philadelphia 76ers",116,15808,""
"1998-04-05","","Dallas Mavericks",99,"Sacramento Kings",105,14861,""
"1998-04-05","","Utah Jazz",99,"Vancouver Grizzlies",93,18068,""
"1998-04-05","","Orlando Magic",85,"Washington Wizards",88,20674,""
"1998-04-06","","Charlotte Hornets",115,"New Jersey Nets",125,17362,""
"1998-04-06","","Philadelphia 76ers",92,"Orlando Magic",113,17248,""
"1998-04-06","","Portland Trail Blazers",79,"San Antonio Spurs",75,15079,""
"1998-04-06","","Phoenix Suns",102,"Seattle SuperSonics",92,17072,""
"1998-04-07","","New York Knicks",79,"Atlanta Hawks",92,17702,""
"1998-04-07","","Washington Wizards",85,"Chicago Bulls",103,23969,""
"1998-04-07","","Portland Trail Blazers",99,"Dallas Mavericks",91,13343,""
"1998-04-07","","Houston Rockets",104,"Denver Nuggets",87,14617,""
"1998-04-07","","Utah Jazz",101,"Golden State Warriors",99,14430,""
"1998-04-07","","Cleveland Cavaliers",80,"Indiana Pacers",82,15589,""
"1998-04-07","","Vancouver Grizzlies",110,"Los Angeles Clippers",94,5124,""
"1998-04-07","","Toronto Raptors",105,"Milwaukee Bucks",114,13288,""
"1998-04-07","","Miami Heat",89,"Minnesota Timberwolves",92,17978,""
"1998-04-07","","Phoenix Suns",103,"Sacramento Kings",97,13950,""
"1998-04-08","","New Jersey Nets",117,"Boston Celtics",104,18624,""
"1998-04-08","","Vancouver Grizzlies",102,"Los Angeles Lakers",113,17505,""
"1998-04-08","","Miami Heat",80,"New York Knicks",83,19763,""
"1998-04-08","","Detroit Pistons",87,"Orlando Magic",95,17248,""
