"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2003-10-28","19:00","Miami Heat",74,"Philadelphia 76ers",89,18295,""
"2003-10-28","20:00","Phoenix Suns",82,"San Antonio Spurs",83,18797,""
"2003-10-28","22:30","Dallas Mavericks",93,"Los Angeles Lakers",109,18997,""
"2003-10-29","19:00","Miami Heat",75,"Boston Celtics",98,18624,""
"2003-10-29","20:00","Indiana Pacers",89,"Detroit Pistons",87,22076,""
"2003-10-29","20:00","New Jersey Nets",87,"Toronto Raptors",90,18217,""
"2003-10-29","20:00","Milwaukee Bucks",89,"Minnesota Timberwolves",95,17784,""
"2003-10-29","20:00","Atlanta Hawks",83,"New Orleans Hornets",88,15242,""
"2003-10-29","20:00","Orlando Magic",85,"New York Knicks",83,19763,""
"2003-10-29","20:30","Washington Wizards",99,"Chicago Bulls",74,18127,""
"2003-10-29","21:00","Portland Trail Blazers",92,"Utah Jazz",99,17306,""
"2003-10-29","21:00","San Antonio Spurs",72,"Denver Nuggets",80,17429,""
"2003-10-29","22:30","Cleveland Cavaliers",92,"Sacramento Kings",106,17317,""
"2003-10-29","22:30","Dallas Mavericks",95,"Golden State Warriors",87,15816,""
"2003-10-30","05:30","Los Angeles Clippers",100,"Seattle SuperSonics",109,19323,"at Saitama, Japan"
"2003-10-30","19:00","New Orleans Hornets",100,"Orlando Magic",98,15911,""
"2003-10-30","20:00","Denver Nuggets",85,"Houston Rockets",102,18189,""
"2003-10-30","22:30","Cleveland Cavaliers",86,"Phoenix Suns",95,18422,""
"2003-10-31","19:00","Washington Wizards",79,"Toronto Raptors",82,14183,""
"2003-10-31","19:30","Milwaukee Bucks",93,"Indiana Pacers",79,17607,""
"2003-10-31","19:30","Detroit Pistons",93,"Miami Heat",81,15825,""
"2003-10-31","20:00","Boston Celtics",93,"Memphis Grizzlies",91,16178,""
"2003-10-31","20:00","Minnesota Timberwolves",61,"New Jersey Nets",84,17145,""
"2003-10-31","20:30","Atlanta Hawks",94,"Chicago Bulls",100,15300,""
"2003-10-31","22:00","Seattle SuperSonics",124,"Los Angeles Clippers",105,19664,"at Saitama, Japan"
"2003-10-31","22:30","Philadelphia 76ers",89,"Sacramento Kings",100,17317,""
